Account,Region,PVC Namespace,PVC Name,EBS Volume ID,EBS Creation Date,Size in GB,EBS Type,IOPS (if any),Tags,Monthly cost,Yearly cost
700982990415,us-east-1,data-exporter,persistent-sending-queue-traces-collector-5,vol-001e82c79f1830c32,2023-10-16 20:25:31.090000+00:00,1,gp2,100,"[{'Key': 'CSIVolumeName', 'Value': 'pvc-c764a6af-7f79-4265-b744-11689222a68c'}, {'Key': 'kubernetes.io/created-for/pvc/namespace', 'Value': 'data-exporter'}, {'Key': 'kubernetes.io/created-for/pv/name', 'Value': 'pvc-c764a6af-7f79-4265-b744-11689222a68c'}, {'Key': 'Name', 'Value': 'eks-us-east-1-dynamic-pvc-c764a6af-7f79-4265-b744-11689222a68c'}, {'Key': 'kubernetes.io/created-for/pvc/name', 'Value': 'persistent-sending-queue-traces-collector-5'}, {'Key': 'ebs.csi.aws.com/cluster', 'Value': 'true'}, {'Key': 'KubernetesCluster', 'Value': 'eks-us-east-1'}, {'Key': 'kubernetes.io/cluster/eks-us-east-1', 'Value': 'owned'}]",$0.08,$0.96
700982990415,us-east-1,data-exporter,persistent-sending-queue-traces-collector-2,vol-0aa54e51369c2f75d,2023-10-16 20:25:31.009000+00:00,1,gp2,100,"[{'Key': 'kubernetes.io/created-for/pvc/name', 'Value': 'persistent-sending-queue-traces-collector-2'}, {'Key': 'kubernetes.io/created-for/pvc/namespace', 'Value': 'data-exporter'}, {'Key': 'CSIVolumeName', 'Value': 'pvc-042ccd53-7458-49fb-998d-3c1e0d87327f'}, {'Key': 'Name', 'Value': 'eks-us-east-1-dynamic-pvc-042ccd53-7458-49fb-998d-3c1e0d87327f'}, {'Key': 'ebs.csi.aws.com/cluster', 'Value': 'true'}, {'Key': 'kubernetes.io/cluster/eks-us-east-1', 'Value': 'owned'}, {'Key': 'KubernetesCluster', 'Value': 'eks-us-east-1'}, {'Key': 'kubernetes.io/created-for/pv/name', 'Value': 'pvc-042ccd53-7458-49fb-998d-3c1e0d87327f'}]",$0.08,$0.96
700982990415,us-east-1,op-druid,var-op-druid-metric-0-data-7,vol-0b021539a22a6f1a7,2023-10-05 23:57:59.702000+00:00,1024,io1,10240,"[{'Key': 'ebs.csi.aws.com/cluster', 'Value': 'true'}, {'Key': 'Name', 'Value': 'eks-us-east-1-dynamic-pvc-aa25611a-8d0f-46f7-a81a-6628ca4539fe'}, {'Key': 'CSIVolumeName', 'Value': 'pvc-aa25611a-8d0f-46f7-a81a-6628ca4539fe'}, {'Key': 'kubernetes.io/created-for/pvc/namespace', 'Value': 'op-druid'}, {'Key': 'kubernetes.io/created-for/pvc/name', 'Value': 'var-op-druid-metric-0-data-7'}, {'Key': 'KubernetesCluster', 'Value': 'eks-us-east-1'}, {'Key': 'kubernetes.io/cluster/eks-us-east-1', 'Value': 'owned'}, {'Key': 'kubernetes.io/created-for/pv/name', 'Value': 'pvc-aa25611a-8d0f-46f7-a81a-6628ca4539fe'}]",$81.92,$983.04
700982990415,us-east-1,op-druid,var-op-druid-meters-0-data-7,vol-0517ed3049d75b874,2023-10-05 23:56:33.250000+00:00,1024,io1,10240,"[{'Key': 'Name', 'Value': 'eks-us-east-1-dynamic-pvc-50d2c3ce-8f42-4ac2-8978-7862aa1feb8f'}, {'Key': 'kubernetes.io/created-for/pvc/namespace', 'Value': 'op-druid'}, {'Key': 'KubernetesCluster', 'Value': 'eks-us-east-1'}, {'Key': 'ebs.csi.aws.com/cluster', 'Value': 'true'}, {'Key': 'kubernetes.io/cluster/eks-us-east-1', 'Value': 'owned'}, {'Key': 'CSIVolumeName', 'Value': 'pvc-50d2c3ce-8f42-4ac2-8978-7862aa1feb8f'}, {'Key': 'kubernetes.io/created-for/pv/name', 'Value': 'pvc-50d2c3ce-8f42-4ac2-8978-7862aa1feb8f'}, {'Key': 'kubernetes.io/created-for/pvc/name', 'Value': 'var-op-druid-meters-0-data-7'}]",$81.92,$983.04
700982990415,us-east-1,design-center,projects-service-pv-wc-redis-template-claim-projects-service-5,vol-0c51df8bb75518a8c,2020-10-06 16:08:05.696000+00:00,100,io1,500,"[{'Key': 'kubernetes.io/created-for/pv/name', 'Value': 'pvc-bf2ae356-6a38-495c-a4ef-8cbacd3b3d3b'}, {'Key': 'kubernetes.io/cluster/stable5-us-east-1', 'Value': 'owned'}, {'Key': 'kubernetes.io/created-for/pvc/name', 'Value': 'projects-service-pv-wc-redis-template-claim-projects-service-5'}, {'Key': 'kubernetes.io/created-for/pvc/namespace', 'Value': 'design-center'}, {'Key': 'KubernetesCluster', 'Value': 'stable5-us-east-1'}, {'Key': 'Name', 'Value': 'kubernetes-dynamic-pvc-bf2ae356-6a38-495c-a4ef-8cbacd3b3d3b'}]",$8.00,$96.00
700982990415,us-east-1,data-exporter,persistent-sending-queue-traces-collector-4,vol-078df6def536393d2,2023-10-16 20:25:31.012000+00:00,1,gp2,100,"[{'Key': 'kubernetes.io/created-for/pvc/namespace', 'Value': 'data-exporter'}, {'Key': 'kubernetes.io/created-for/pv/name', 'Value': 'pvc-708c8569-b597-4030-a430-e44f589f0d0b'}, {'Key': 'kubernetes.io/cluster/eks-us-east-1', 'Value': 'owned'}, {'Key': 'Name', 'Value': 'eks-us-east-1-dynamic-pvc-708c8569-b597-4030-a430-e44f589f0d0b'}, {'Key': 'CSIVolumeName', 'Value': 'pvc-708c8569-b597-4030-a430-e44f589f0d0b'}, {'Key': 'kubernetes.io/created-for/pvc/name', 'Value': 'persistent-sending-queue-traces-collector-4'}, {'Key': 'ebs.csi.aws.com/cluster', 'Value': 'true'}, {'Key': 'KubernetesCluster', 'Value': 'eks-us-east-1'}]",$0.08,$0.96
700982990415,us-east-1,op-druid,tmp-op-druid-traces-0-data-0,vol-04a51db14e1fab5a2,2023-10-05 23:57:57.685000+00:00,100,io1,1000,"[{'Key': 'kubernetes.io/cluster/eks-us-east-1', 'Value': 'owned'}, {'Key': 'kubernetes.io/created-for/pvc/name', 'Value': 'tmp-op-druid-traces-0-data-0'}, {'Key': 'Name', 'Value': 'eks-us-east-1-dynamic-pvc-2ef29663-2740-4c96-a214-1cabf8faf60b'}, {'Key': 'kubernetes.io/created-for/pvc/namespace', 'Value': 'op-druid'}, {'Key': 'KubernetesCluster', 'Value': 'eks-us-east-1'}, {'Key': 'CSIVolumeName', 'Value': 'pvc-2ef29663-2740-4c96-a214-1cabf8faf60b'}, {'Key': 'ebs.csi.aws.com/cluster', 'Value': 'true'}, {'Key': 'kubernetes.io/created-for/pv/name', 'Value': 'pvc-2ef29663-2740-4c96-a214-1cabf8faf60b'}]",$8.00,$96.00
700982990415,us-east-1,op-druid,var-op-druid-meters-0-data-4,vol-072c3b3fb1e548442,2023-10-05 23:56:33.073000+00:00,1024,io1,10240,"[{'Key': 'kubernetes.io/cluster/eks-us-east-1', 'Value': 'owned'}, {'Key': 'kubernetes.io/created-for/pv/name', 'Value': 'pvc-37cde81c-cc0b-47c5-b5d5-e58f50bf3a59'}, {'Key': 'CSIVolumeName', 'Value': 'pvc-37cde81c-cc0b-47c5-b5d5-e58f50bf3a59'}, {'Key': 'KubernetesCluster', 'Value': 'eks-us-east-1'}, {'Key': 'kubernetes.io/created-for/pvc/namespace', 'Value': 'op-druid'}, {'Key': 'Name', 'Value': 'eks-us-east-1-dynamic-pvc-37cde81c-cc0b-47c5-b5d5-e58f50bf3a59'}, {'Key': 'ebs.csi.aws.com/cluster', 'Value': 'true'}, {'Key': 'kubernetes.io/created-for/pvc/name', 'Value': 'var-op-druid-meters-0-data-4'}]",$81.92,$983.04
700982990415,us-east-1,op-druid,tmp-op-druid-metric-0-data-1,vol-07dcd5137767be6df,2023-10-05 23:57:57.296000+00:00,100,io1,1000,"[{'Key': 'kubernetes.io/created-for/pvc/name', 'Value': 'tmp-op-druid-metric-0-data-1'}, {'Key': 'kubernetes.io/created-for/pv/name', 'Value': 'pvc-73d41063-1761-425c-8137-4918b6f8730a'}, {'Key': 'kubernetes.io/created-for/pvc/namespace', 'Value': 'op-druid'}, {'Key': 'kubernetes.io/cluster/eks-us-east-1', 'Value': 'owned'}, {'Key': 'ebs.csi.aws.com/cluster', 'Value': 'true'}, {'Key': 'KubernetesCluster', 'Value': 'eks-us-east-1'}, {'Key': 'Name', 'Value': 'eks-us-east-1-dynamic-pvc-73d41063-1761-425c-8137-4918b6f8730a'}, {'Key': 'CSIVolumeName', 'Value': 'pvc-73d41063-1761-425c-8137-4918b6f8730a'}]",$8.00,$96.00
700982990415,us-east-1,op-druid,tmp-op-druid-metric-0-data-0,vol-017adb6c579b75051,2023-10-05 23:57:56.739000+00:00,100,io1,1000,"[{'Key': 'Name', 'Value': 'eks-us-east-1-dynamic-pvc-999190f3-410c-4f0f-b359-097fb387f806'}, {'Key': 'kubernetes.io/created-for/pvc/name', 'Value': 'tmp-op-druid-metric-0-data-0'}, {'Key': 'kubernetes.io/created-for/pvc/namespace', 'Value': 'op-druid'}, {'Key': 'ebs.csi.aws.com/cluster', 'Value': 'true'}, {'Key': 'CSIVolumeName', 'Value': 'pvc-999190f3-410c-4f0f-b359-097fb387f806'}, {'Key': 'kubernetes.io/created-for/pv/name', 'Value': 'pvc-999190f3-410c-4f0f-b359-097fb387f806'}, {'Key': 'KubernetesCluster', 'Value': 'eks-us-east-1'}, {'Key': 'kubernetes.io/cluster/eks-us-east-1', 'Value': 'owned'}]",$8.00,$96.00
700982990415,us-east-1,data-exporter,persistent-sending-queue-traces-collector-7,vol-0e04f4e6734a71d38,2024-02-01 20:28:30.927000+00:00,1,gp2,100,"[{'Key': 'kubernetes.io/created-for/pv/name', 'Value': 'pvc-8e21b0b8-db94-44d6-af40-4065d6a0703d'}, {'Key': 'kubernetes.io/created-for/pvc/namespace', 'Value': 'data-exporter'}, {'Key': 'KubernetesCluster', 'Value': 'eks-us-east-1'}, {'Key': 'ebs.csi.aws.com/cluster', 'Value': 'true'}, {'Key': 'kubernetes.io/created-for/pvc/name', 'Value': 'persistent-sending-queue-traces-collector-7'}, {'Key': 'Name', 'Value': 'eks-us-east-1-dynamic-pvc-8e21b0b8-db94-44d6-af40-4065d6a0703d'}, {'Key': 'CSIVolumeName', 'Value': 'pvc-8e21b0b8-db94-44d6-af40-4065d6a0703d'}, {'Key': 'kubernetes.io/cluster/eks-us-east-1', 'Value': 'owned'}]",$0.08,$0.96
700982990415,us-east-1,N/A,N/A,vol-09b67b806dc82157b,2019-11-12 07:39:06.704000+00:00,8,gp2,100,[],$0.64,$7.68
700982990415,us-east-1,op-druid,tmp-op-druid-metric-0-data-8,vol-020d525d32ce46df9,2023-10-05 23:57:56.994000+00:00,100,io1,1000,"[{'Key': 'kubernetes.io/created-for/pvc/name', 'Value': 'tmp-op-druid-metric-0-data-8'}, {'Key': 'ebs.csi.aws.com/cluster', 'Value': 'true'}, {'Key': 'CSIVolumeName', 'Value': 'pvc-418ca2dc-2867-4e19-9e02-eeaa4e9c9bba'}, {'Key': 'Name', 'Value': 'eks-us-east-1-dynamic-pvc-418ca2dc-2867-4e19-9e02-eeaa4e9c9bba'}, {'Key': 'kubernetes.io/created-for/pvc/namespace', 'Value': 'op-druid'}, {'Key': 'kubernetes.io/created-for/pv/name', 'Value': 'pvc-418ca2dc-2867-4e19-9e02-eeaa4e9c9bba'}, {'Key': 'KubernetesCluster', 'Value': 'eks-us-east-1'}, {'Key': 'kubernetes.io/cluster/eks-us-east-1', 'Value': 'owned'}]",$8.00,$96.00
700982990415,us-east-1,design-center,projects-service-pv-wc-redis-template-claim-projects-service-3,vol-04cec8eba9a405de8,2020-10-06 16:04:56.727000+00:00,100,io1,500,"[{'Key': 'kubernetes.io/created-for/pv/name', 'Value': 'pvc-5701dd53-af48-4a24-a9e5-98cf2371d048'}, {'Key': 'KubernetesCluster', 'Value': 'stable5-us-east-1'}, {'Key': 'Name', 'Value': 'kubernetes-dynamic-pvc-5701dd53-af48-4a24-a9e5-98cf2371d048'}, {'Key': 'kubernetes.io/created-for/pvc/name', 'Value': 'projects-service-pv-wc-redis-template-claim-projects-service-3'}, {'Key': 'kubernetes.io/cluster/stable5-us-east-1', 'Value': 'owned'}, {'Key': 'kubernetes.io/created-for/pvc/namespace', 'Value': 'design-center'}]",$8.00,$96.00
700982990415,us-east-1,N/A,N/A,vol-0635e59f35c6327f1,2020-01-04 05:04:14.721000+00:00,8,gp2,100,[],$0.64,$7.68
700982990415,us-east-1,op-druid,datalogdir-op-druid-zk-v1-3,vol-0c56076e781c86b70,2023-07-24 23:29:15.986000+00:00,10,gp2,100,"[{'Key': 'kubernetes.io/created-for/pv/name', 'Value': 'pvc-6755dc03-3746-46aa-a527-a75235278e10'}, {'Key': 'kubernetes.io/cluster/eks-us-east-1', 'Value': 'owned'}, {'Key': 'kubernetes.io/created-for/pvc/name', 'Value': 'datalogdir-op-druid-zk-v1-3'}, {'Key': 'Name', 'Value': 'eks-us-east-1-dynamic-pvc-6755dc03-3746-46aa-a527-a75235278e10'}, {'Key': 'kubernetes.io/created-for/pvc/namespace', 'Value': 'op-druid'}, {'Key': 'CSIVolumeName', 'Value': 'pvc-6755dc03-3746-46aa-a527-a75235278e10'}, {'Key': 'KubernetesCluster', 'Value': 'eks-us-east-1'}, {'Key': 'ebs.csi.aws.com/cluster', 'Value': 'true'}]",$0.80,$9.60
700982990415,us-east-1,design-center,projects-service-pv-wc-redis-template-claim-projects-service-6,vol-06e4d21dfc8cd7614,2020-10-06 16:09:59.379000+00:00,100,io1,500,"[{'Key': 'Name', 'Value': 'kubernetes-dynamic-pvc-400cd87b-ea05-474c-bcac-b73717d0ae7e'}, {'Key': 'kubernetes.io/created-for/pvc/namespace', 'Value': 'design-center'}, {'Key': 'kubernetes.io/cluster/stable5-us-east-1', 'Value': 'owned'}, {'Key': 'KubernetesCluster', 'Value': 'stable5-us-east-1'}, {'Key': 'kubernetes.io/created-for/pv/name', 'Value': 'pvc-400cd87b-ea05-474c-bcac-b73717d0ae7e'}, {'Key': 'kubernetes.io/created-for/pvc/name', 'Value': 'projects-service-pv-wc-redis-template-claim-projects-service-6'}]",$8.00,$96.00
700982990415,us-east-1,op-druid,var-op-druid-metric-0-data-5,vol-0019dec3590b40ed1,2023-10-05 23:57:56.797000+00:00,1024,io1,10240,"[{'Key': 'Name', 'Value': 'eks-us-east-1-dynamic-pvc-c14f41b1-6974-4ab3-ac40-1d44f9169e83'}, {'Key': 'ebs.csi.aws.com/cluster', 'Value': 'true'}, {'Key': 'KubernetesCluster', 'Value': 'eks-us-east-1'}, {'Key': 'kubernetes.io/created-for/pv/name', 'Value': 'pvc-c14f41b1-6974-4ab3-ac40-1d44f9169e83'}, {'Key': 'kubernetes.io/cluster/eks-us-east-1', 'Value': 'owned'}, {'Key': 'kubernetes.io/created-for/pvc/name', 'Value': 'var-op-druid-metric-0-data-5'}, {'Key': 'kubernetes.io/created-for/pvc/namespace', 'Value': 'op-druid'}, {'Key': 'CSIVolumeName', 'Value': 'pvc-c14f41b1-6974-4ab3-ac40-1d44f9169e83'}]",$81.92,$983.04
700982990415,us-east-1,op-druid,tmp-op-druid-metric-0-data-2,vol-0f4dbda42c624a51b,2023-10-05 23:57:57.075000+00:00,100,io1,1000,"[{'Key': 'Name', 'Value': 'eks-us-east-1-dynamic-pvc-c0b0ed7e-e8df-4bd6-b73b-42bd3ac3d20b'}, {'Key': 'kubernetes.io/cluster/eks-us-east-1', 'Value': 'owned'}, {'Key': 'kubernetes.io/created-for/pv/name', 'Value': 'pvc-c0b0ed7e-e8df-4bd6-b73b-42bd3ac3d20b'}, {'Key': 'kubernetes.io/created-for/pvc/name', 'Value': 'tmp-op-druid-metric-0-data-2'}, {'Key': 'CSIVolumeName', 'Value': 'pvc-c0b0ed7e-e8df-4bd6-b73b-42bd3ac3d20b'}, {'Key': 'KubernetesCluster', 'Value': 'eks-us-east-1'}, {'Key': 'kubernetes.io/created-for/pvc/namespace', 'Value': 'op-druid'}, {'Key': 'ebs.csi.aws.com/cluster', 'Value': 'true'}]",$8.00,$96.00
700982990415,us-east-1,op-druid,var-op-druid-metric-0-data-6,vol-037ed08106564e991,2023-10-05 23:57:56.810000+00:00,1024,io1,10240,"[{'Key': 'CSIVolumeName', 'Value': 'pvc-85a1d507-7113-4e25-90c1-326407762cbd'}, {'Key': 'Name', 'Value': 'eks-us-east-1-dynamic-pvc-85a1d507-7113-4e25-90c1-326407762cbd'}, {'Key': 'kubernetes.io/created-for/pvc/namespace', 'Value': 'op-druid'}, {'Key': 'kubernetes.io/created-for/pv/name', 'Value': 'pvc-85a1d507-7113-4e25-90c1-326407762cbd'}, {'Key': 'kubernetes.io/cluster/eks-us-east-1', 'Value': 'owned'}, {'Key': 'ebs.csi.aws.com/cluster', 'Value': 'true'}, {'Key': 'KubernetesCluster', 'Value': 'eks-us-east-1'}, {'Key': 'kubernetes.io/created-for/pvc/name', 'Value': 'var-op-druid-metric-0-data-6'}]",$81.92,$983.04
700982990415,us-east-1,op-druid,var-op-druid-meters-1-data-0,vol-0de7ce684353c7145,2023-10-05 23:56:33.828000+00:00,1024,io1,10240,"[{'Key': 'ebs.csi.aws.com/cluster', 'Value': 'true'}, {'Key': 'kubernetes.io/cluster/eks-us-east-1', 'Value': 'owned'}, {'Key': 'CSIVolumeName', 'Value': 'pvc-b4887d3c-5d8c-4afa-9668-2ef43c24c55a'}, {'Key': 'KubernetesCluster', 'Value': 'eks-us-east-1'}, {'Key': 'kubernetes.io/created-for/pvc/name', 'Value': 'var-op-druid-meters-1-data-0'}, {'Key': 'Name', 'Value': 'eks-us-east-1-dynamic-pvc-b4887d3c-5d8c-4afa-9668-2ef43c24c55a'}, {'Key': 'kubernetes.io/created-for/pvc/namespace', 'Value': 'op-druid'}, {'Key': 'kubernetes.io/created-for/pv/name', 'Value': 'pvc-b4887d3c-5d8c-4afa-9668-2ef43c24c55a'}]",$81.92,$983.04
700982990415,us-east-1,op-druid,tmp-op-druid-meters-0-data-6,vol-0c2877b45de63bc91,2023-10-05 23:56:33.145000+00:00,100,io1,1000,"[{'Key': 'kubernetes.io/cluster/eks-us-east-1', 'Value': 'owned'}, {'Key': 'CSIVolumeName', 'Value': 'pvc-a82f2f18-a629-479e-8a5f-99e4c5982ae3'}, {'Key': 'Name', 'Value': 'eks-us-east-1-dynamic-pvc-a82f2f18-a629-479e-8a5f-99e4c5982ae3'}, {'Key': 'kubernetes.io/created-for/pvc/namespace', 'Value': 'op-druid'}, {'Key': 'KubernetesCluster', 'Value': 'eks-us-east-1'}, {'Key': 'kubernetes.io/created-for/pvc/name', 'Value': 'tmp-op-druid-meters-0-data-6'}, {'Key': 'kubernetes.io/created-for/pv/name', 'Value': 'pvc-a82f2f18-a629-479e-8a5f-99e4c5982ae3'}, {'Key': 'ebs.csi.aws.com/cluster', 'Value': 'true'}]",$8.00,$96.00
700982990415,us-east-1,op-druid,datadir-op-druid-zk-v1-1,vol-07bc745496af669fb,2023-07-24 23:28:08.789000+00:00,10,gp2,100,"[{'Key': 'Name', 'Value': 'eks-us-east-1-dynamic-pvc-b74fc164-1790-45a0-b9f4-11ad22343075'}, {'Key': 'kubernetes.io/created-for/pvc/namespace', 'Value': 'op-druid'}, {'Key': 'kubernetes.io/created-for/pvc/name', 'Value': 'datadir-op-druid-zk-v1-1'}, {'Key': 'kubernetes.io/created-for/pv/name', 'Value': 'pvc-b74fc164-1790-45a0-b9f4-11ad22343075'}, {'Key': 'CSIVolumeName', 'Value': 'pvc-b74fc164-1790-45a0-b9f4-11ad22343075'}, {'Key': 'ebs.csi.aws.com/cluster', 'Value': 'true'}, {'Key': 'kubernetes.io/cluster/eks-us-east-1', 'Value': 'owned'}, {'Key': 'KubernetesCluster', 'Value': 'eks-us-east-1'}]",$0.80,$9.60
700982990415,us-east-1,op-druid,datadir-op-druid-zk-v1-2,vol-0ce9a653bbb8310ba,2023-07-24 23:28:40.357000+00:00,10,gp2,100,"[{'Key': 'kubernetes.io/created-for/pv/name', 'Value': 'pvc-aa38b16c-732b-4aa3-9491-80080f4e39cf'}, {'Key': 'kubernetes.io/created-for/pvc/namespace', 'Value': 'op-druid'}, {'Key': 'KubernetesCluster', 'Value': 'eks-us-east-1'}, {'Key': 'ebs.csi.aws.com/cluster', 'Value': 'true'}, {'Key': 'kubernetes.io/cluster/eks-us-east-1', 'Value': 'owned'}, {'Key': 'kubernetes.io/created-for/pvc/name', 'Value': 'datadir-op-druid-zk-v1-2'}, {'Key': 'CSIVolumeName', 'Value': 'pvc-aa38b16c-732b-4aa3-9491-80080f4e39cf'}, {'Key': 'Name', 'Value': 'eks-us-east-1-dynamic-pvc-aa38b16c-732b-4aa3-9491-80080f4e39cf'}]",$0.80,$9.60
700982990415,us-east-1,op-druid,var-op-druid-metric-0-data-2,vol-088a5fa0d3436569d,2023-10-05 23:57:57.002000+00:00,1024,io1,10240,"[{'Key': 'KubernetesCluster', 'Value': 'eks-us-east-1'}, {'Key': 'kubernetes.io/created-for/pv/name', 'Value': 'pvc-3d15241f-a4b4-49de-b3bd-25129366acfb'}, {'Key': 'kubernetes.io/created-for/pvc/namespace', 'Value': 'op-druid'}, {'Key': 'CSIVolumeName', 'Value': 'pvc-3d15241f-a4b4-49de-b3bd-25129366acfb'}, {'Key': 'kubernetes.io/cluster/eks-us-east-1', 'Value': 'owned'}, {'Key': 'Name', 'Value': 'eks-us-east-1-dynamic-pvc-3d15241f-a4b4-49de-b3bd-25129366acfb'}, {'Key': 'kubernetes.io/created-for/pvc/name', 'Value': 'var-op-druid-metric-0-data-2'}, {'Key': 'ebs.csi.aws.com/cluster', 'Value': 'true'}]",$81.92,$983.04
700982990415,us-east-1,op-druid,tmp-op-druid-meters-0-data-5,vol-0bec7c3eaaf4b01f2,2023-10-05 23:56:33.127000+00:00,100,io1,1000,"[{'Key': 'kubernetes.io/created-for/pv/name', 'Value': 'pvc-0fd1df05-2a8f-4ff9-896c-a906468f0f6c'}, {'Key': 'ebs.csi.aws.com/cluster', 'Value': 'true'}, {'Key': 'kubernetes.io/cluster/eks-us-east-1', 'Value': 'owned'}, {'Key': 'KubernetesCluster', 'Value': 'eks-us-east-1'}, {'Key': 'CSIVolumeName', 'Value': 'pvc-0fd1df05-2a8f-4ff9-896c-a906468f0f6c'}, {'Key': 'Name', 'Value': 'eks-us-east-1-dynamic-pvc-0fd1df05-2a8f-4ff9-896c-a906468f0f6c'}, {'Key': 'kubernetes.io/created-for/pvc/name', 'Value': 'tmp-op-druid-meters-0-data-5'}, {'Key': 'kubernetes.io/created-for/pvc/namespace', 'Value': 'op-druid'}]",$8.00,$96.00
700982990415,us-east-1,op-druid,tmp-op-druid-meters-0-data-3,vol-00968a5b00819dbba,2023-10-05 23:56:33.044000+00:00,100,io1,1000,"[{'Key': 'Name', 'Value': 'eks-us-east-1-dynamic-pvc-3cf9dc2a-4f47-4f60-be35-1a908ac6de05'}, {'Key': 'kubernetes.io/created-for/pv/name', 'Value': 'pvc-3cf9dc2a-4f47-4f60-be35-1a908ac6de05'}, {'Key': 'KubernetesCluster', 'Value': 'eks-us-east-1'}, {'Key': 'ebs.csi.aws.com/cluster', 'Value': 'true'}, {'Key': 'kubernetes.io/created-for/pvc/namespace', 'Value': 'op-druid'}, {'Key': 'kubernetes.io/cluster/eks-us-east-1', 'Value': 'owned'}, {'Key': 'kubernetes.io/created-for/pvc/name', 'Value': 'tmp-op-druid-meters-0-data-3'}, {'Key': 'CSIVolumeName', 'Value': 'pvc-3cf9dc2a-4f47-4f60-be35-1a908ac6de05'}]",$8.00,$96.00
700982990415,us-east-1,N/A,N/A,vol-0386c3d840a8a7cb6,2019-10-10 16:44:46.082000+00:00,8,gp2,100,[],$0.64,$7.68
700982990415,us-west-1,N/A,N/A,vol-098bf2b69a9862353,2019-10-10 17:05:39.732000+00:00,8,gp2,100,[],$0.64,$7.68
